cve_mun,ano,n_encuestados,prop_inseguro,n_valido_percepcion,prop_espera_empeorar,n_valido_expectativa,prop_atestiguo_alguno,indice_atestiguo,n_valido_atestiguo,prop_cambio_habito,indice_habito,n_valido_habito
11031,2014,26,0.7307692307692307,26,0.38461538461538464,26,0.9615384615384616,3.6153846153846154,26,0.6923076923076923,1.4615384615384615,26
11031,2015,20,0.7,20,0.5,20,0.95,3.6,20,0.9,2.5,20
11031,2016,95,0.8421052631578947,95,0.46153846153846156,91,0.9052631578947369,3.4526315789473685,95,0.7684210526315789,1.9473684210526314,95
11031,2017,94,0.8191489361702128,94,0.425531914893617,94,0.925531914893617,3.872340425531915,94,0.8829787234042553,2.25531914893617,94
11031,2018,92,0.75,92,0.32222222222222224,90,0.8478260869565217,3.2391304347826084,92,0.7934782608695652,1.9555555555555555,90
11031,2019,89,0.8314606741573034,89,0.42045454545454547,88,0.8651685393258427,3.101123595505618,89,0.797752808988764,1.8876404494382022,89
11031,2020,58,0.8103448275862069,58,0.3620689655172414,58,0.9137931034482759,3.5,58,0.8793103448275862,1.9137931034482758,58
12001,2013,86,0.9651162790697675,86,0.5,86,1,3.55813953488372,86,1,2.9418604651162794,86
12001,2014,176,0.9943181818181818,176,0.4659090909090909,176,0.9886363636363636,3.0113636363636362,176,1,3.3693181818181817,176
12001,2015,181,1,181,0.5359116022099447,181,1,3.585635359116022,181,1,3.458563535911602,181
12001,2016,938,0.8940042826552462,934,0.3519125683060109,915,0.7654584221748401,2.164179104477612,938,0.5447761194029851,1.2516059957173453,934
12001,2017,989,0.8412537917087968,989,0.33299284984678246,979,0.7259858442871587,1.9066937119675456,986,0.3488372093023256,0.7028397565922924,986
12001,2018,900,0.8773690078037905,897,0.22018348623853212,872,0.7388888888888889,1.9933184855233852,898,0.39555555555555555,0.8372352285395732,897
12001,2019,914,0.8574561403508771,912,0.2292849035187287,881,0.7231947483588621,1.9660460021905806,913,0.3927789934354486,0.8405315614617958,903
12001,2020,710,0.7804532577903682,706,0.2869692532942899,683,0.652112676056338,1.7362482369534558,709,0.43661971830985913,0.9457917261055637,701
12029,2016,660,0.9065849923430321,653,0.453416149068323,644,0.8515151515151516,2.5348484848484865,660,0.9106060606060606,2.6666666666666665,657
12029,2017,1018,0.9418145956607495,1014,0.47908366533864544,1004,0.8428290766208252,2.4094488188976384,1016,0.9056974459724951,2.6451932606541138,1009
12029,2018,961,0.9166666666666666,960,0.3192834562697576,949,0.8033298647242456,2.187304890738813,961,0.8033298647242456,2.2599580712788265,954
12029,2019,964,0.8835758835758836,962,0.22842105263157894,950,0.7925311203319502,2.1498439125910505,961,0.7634854771784232,2.192963752665245,938
12029,2020,729,0.835635359116022,724,0.2740112994350282,708,0.8065843621399177,2.1208791208791204,728,0.8148148148148148,2.10562414266118,729
12038,2017,793,0.7967171717171717,792,0.33161953727506427,778,0.7515762925598991,2.1515151515151523,792,0.7906683480453972,2.0810126582278476,790
12038,2018,1050,0.774904214559387,1044,0.2590068159688413,1027,0.7714285714285715,2.1841603053435117,1048,0.7942857142857143,2.019120458891016,1046
12038,2019,1056,0.7668246445497631,1055,0.2808022922636103,1047,0.7642045454545454,2.006628787878787,1056,0.6846590909090909,1.6343779677113002,1053
12038,2020,761,0.7289473684210527,760,0.27434842249657065,729,0.7621550591327201,2.0224570673712035,757,0.7135348226018396,1.7072847682119208,755
13048,2013,66,0.2878787878787879,66,0.16666666666666666,66,0.6060606060606061,1.5303030303030298,66,0.5,0.8615384615384615,65
13048,2014,119,0.36134453781512604,119,0.25210084033613445,119,0.680672268907563,1.6722689075630253,119,0.5210084033613446,0.9411764705882352,119
13048,2015,111,0.21621621621621623,111,0.2882882882882883,111,0.5675675675675675,1.135135135135135,111,0.5315315315315315,1.0090090090090087,111
13048,2016,725,0.5283540802213001,723,0.3352112676056338,710,0.7903448275862069,2.2665745856353583,724,0.6344827586206897,1.398340248962656,723
13048,2017,746,0.6018766756032171,746,0.36707152496626183,741,0.7989276139410187,2.365951742627346,746,0.7573726541554959,1.8592493297587132,746
13048,2018,723,0.6141078838174274,723,0.32918395573997233,723,0.8132780082987552,2.4038727524204706,723,0.7178423236514523,1.6639004149377605,723
13048,2019,716,0.5758426966292135,712,0.26704545454545453,704,0.7388268156424581,2.0293706293706295,715,0.7946927374301676,1.8906030855539966,713
13048,2020,553,0.5680580762250453,551,0.4066543438077634,541,0.7414104882459313,2.128623188405797,552,0.7757685352622061,1.8550724637681157,552
13051,2013,14,0.21428571428571427,14,0.07142857142857142,14,0.6428571428571429,1,14,0.35714285714285715,0.6428571428571429,14
13051,2014,42,0.4523809523809524,42,0.2619047619047619,42,0.7380952380952381,1.2857142857142858,42,0.5714285714285714,0.8809523809523809,42
13051,2015,57,0.19298245614035087,57,0.3157894736842105,57,0.45614035087719296,0.8771929824561403,57,0.5964912280701754,1.0350877192982455,57
13051,2016,287,0.6258741258741258,286,0.31448763250883394,283,0.8292682926829268,2.198606271777004,287,0.735191637630662,1.7867132867132867,286
13051,2017,303,0.652317880794702,302,0.3566666666666667,300,0.8415841584158416,2.33003300330033,303,0.8283828382838284,2.04950495049505,303
13051,2018,305,0.5836065573770491,305,0.28052805280528054,303,0.7672131147540984,2.2262295081967216,305,0.7475409836065574,1.8125,304
13051,2019,311,0.5209003215434084,311,0.21103896103896103,308,0.729903536977492,2.180064308681672,311,0.7877813504823151,1.964516129032258,310
13051,2020,220,0.5045454545454545,220,0.2876712328767123,219,0.7136363636363636,1.9318181818181819,220,0.7454545454545455,1.6164383561643834,219
14039,2013,182,0.6629834254143646,181,0.24848484848484848,165,0.9230769230769231,3.331491712707182,181,0.8241758241758241,1.9010989010989015,182
14039,2014,401,0.6809045226130653,398,0.23255813953488372,344,0.8827930174563591,3.07,400,0.7655860349127181,1.6832917705735664,401
14039,2015,359,0.7146892655367232,354,0.25,312,0.9080779944289693,3.013966480446927,358,0.7966573816155988,1.6256983240223464,358
14039,2016,229,0.6899563318777293,229,0.3656387665198238,227,0.9082969432314411,3.462882096069869,229,0.7641921397379913,1.737991266375546,229
14039,2017,224,0.7589285714285714,224,0.28125,224,0.9017857142857143,3.111607142857143,224,0.49107142857142855,0.8794642857142856,224
14039,2018,790,0.8491761723700887,789,0.3229571984435798,771,0.9126582278481012,3.4873417721518973,790,0.7341772151898734,1.6416772554002548,787
14039,2019,1033,0.8331716779825412,1031,0.2724609375,1024,0.8741529525653436,3.230396902226524,1033,0.7018393030009681,1.7003891050583646,1028
14039,2020,791,0.8354430379746836,790,0.3944020356234097,786,0.8761061946902655,3.037926675094817,791,0.6118836915297092,1.3687580025608193,781
14067,2016,515,0.4171539961013645,513,0.2736220472440945,508,0.8077669902912621,2.658252427184466,515,0.5766990291262136,1.2046783625730992,513
14067,2017,1070,0.29924953095684803,1066,0.22348484848484848,1056,0.7766355140186916,2.1057062675397566,1069,0.4252336448598131,0.827876520112254,1069
14067,2018,1067,0.408622305529522,1067,0.21821631878557876,1054,0.8341143392689785,2.39456419868791,1067,0.48922211808809746,0.9718045112781958,1064
14067,2019,1059,0.4045368620037807,1058,0.1929321872015282,1047,0.8158640226628895,2.2455146364494802,1059,0.42776203966005666,0.9040835707502385,1053
14067,2020,796,0.30303030303030304,792,0.2112676056338028,781,0.7273869346733668,1.845477386934673,796,0.4082914572864322,0.8331210191082804,785
14070,2014,6,0.8333333333333334,6,0.5,6,1,4.833333333333333,6,1,2.8333333333333335,6
14070,2015,6,0.6666666666666666,6,0.3333333333333333,6,1,2.3333333333333335,6,1,2,6
14097,2014,18,0.6666666666666666,18,0.3333333333333333,18,0.9444444444444444,3.4444444444444446,18,0.8888888888888888,2,18
14097,2015,18,0.6666666666666666,18,0.29411764705882354,17,0.9444444444444444,3.5,18,0.7222222222222222,1.8333333333333335,18
14097,2016,33,0.696969696969697,33,0.3333333333333333,33,0.9696969696969697,3.9393939393939394,33,0.9090909090909091,2.0303030303030303,33
14097,2017,29,0.7931034482758621,29,0.41379310344827586,29,0.9310344827586207,3.9655172413793105,29,0.7931034482758621,1.5862068965517242,29
14097,2018,753,0.7746666666666666,750,0.27906976744186046,731,0.9176626826029216,3.632138114209827,753,0.7569721115537849,1.7773333333333332,750
14097,2019,1003,0.7422577422577422,1001,0.27923387096774194,992,0.8863409770687937,3.3639082751744764,1003,0.7058823529411765,1.675,1000
14097,2020,778,0.7030848329048843,778,0.32639791937581275,769,0.8508997429305912,2.9421593830334185,778,0.6863753213367609,1.5263835263835266,777
14098,2013,36,0.8888888888888888,36,0.6111111111111112,36,1,4.25,36,0.9444444444444444,2.611111111111111,36
14098,2014,117,0.8717948717948718,117,0.40869565217391307,115,0.9572649572649573,4.273504273504273,117,0.8632478632478633,2.2735042735042734,117
14098,2015,147,0.7755102040816326,147,0.38461538461538464,143,0.9115646258503401,3.6054421768707483,147,0.7959183673469388,1.9183673469387752,147
14098,2016,231,0.6493506493506493,231,0.27391304347826084,230,0.8917748917748918,3.536796536796537,231,0.7142857142857143,1.7445887445887447,231
14098,2017,229,0.6899563318777293,229,0.2850877192982456,228,0.8733624454148472,3.2401746724890828,229,0.5720524017467249,1.3842794759825328,229
14098,2018,854,0.752927400468384,854,0.2724014336917563,837,0.9215456674473068,3.740046838407494,854,0.6159250585480094,1.4056271981242685,853
14098,2019,1055,0.7590476190476191,1050,0.2548076923076923,1040,0.8777251184834123,3.4529914529914514,1053,0.6900473933649289,1.8287345385347262,1051
14098,2020,789,0.7273885350318471,785,0.31666666666666665,780,0.8859315589353612,3.3227445997458713,787,0.6590621039290241,1.6825192802056563,778
14101,2013,32,0.875,32,0.22580645161290322,31,1,3.25,32,0.84375,1.84375,32
14101,2014,72,0.8333333333333334,72,0.29577464788732394,71,0.9861111111111112,2.0972222222222223,72,0.6666666666666666,1.0277777777777777,72
14101,2015,96,0.9791666666666666,96,0.4583333333333333,96,0.9895833333333334,4.135416666666666,96,0.9583333333333334,2.03125,96
14101,2016,119,0.8067226890756303,119,0.2711864406779661,118,0.9411764705882353,3.5210084033613445,119,0.680672268907563,1.6302521008403363,119
14101,2017,126,0.7619047619047619,126,0.328,125,0.8968253968253969,3.5238095238095237,126,0.7936507936507936,1.8968253968253965,126
14101,2018,807,0.7571251548946716,807,0.2974683544303797,790,0.9008674101610905,3.5130111524163583,807,0.5861214374225526,1.2709113607989997,801
14101,2019,1054,0.813510941960038,1051,0.2887189292543021,1046,0.9146110056925996,3.6197718631178715,1052,0.6660341555977229,1.5399239543726224,1052
14101,2020,784,0.8020434227330779,783,0.31876606683804626,778,0.9170918367346939,3.4349489795918364,784,0.8048469387755102,2.031928480204342,783
14120,2013,183,0.6502732240437158,183,0.26256983240223464,179,0.8688524590163934,3.1693989071038247,183,0.7978142076502732,1.8087431693989071,183
14120,2014,281,0.6654804270462633,281,0.3942652329749104,279,0.8683274021352313,3.04270462633452,281,0.8113879003558719,1.7793594306049823,281
14120,2015,282,0.7021276595744681,282,0.2903225806451613,279,0.8368794326241135,3.0212765957446814,282,0.7553191489361702,1.7021276595744679,282
14120,2016,418,0.645933014354067,418,0.25240384615384615,416,0.8301435406698564,2.674641148325359,418,0.6650717703349283,1.4760765550239237,418
14120,2017,432,0.6380510440835266,431,0.2400932400932401,429,0.8217592592592593,2.494199535962877,431,0.5347222222222222,1.135198135198135,429
14120,2018,884,0.6761041902604756,883,0.21634062140391255,869,0.8427601809954751,2.7870894677236695,883,0.6493212669683258,1.391353811149034,879
14120,2019,1033,0.6757281553398058,1030,0.2583170254403131,1022,0.818973862536302,2.719264278799612,1033,0.6718296224588577,1.547480620155037,1032
14120,2020,767,0.5958279009126467,767,0.3214756258234519,759,0.7926988265971316,2.491525423728814,767,0.5919165580182529,1.3084967320261447,765
15002,2015,12,0.5833333333333334,12,0.16666666666666666,12,0.75,3.3333333333333335,12,0.6666666666666666,2,12
15005,2015,8,1,8,1,8,1,6,8,1,4,8
15005,2016,19,1,19,0.7368421052631579,19,1,3.8421052631578947,19,0.9473684210526315,2.8947368421052633,19
15005,2017,20,1,20,0.4,20,1,4.1,20,1,2.75,20
15005,2018,20,0.95,20,0.2,20,0.9,4,20,1,3.2,20
15005,2019,20,0.7,20,0.15,20,0.9,2.45,20,0.65,1.35,20
15005,2020,13,1,13,0.5384615384615384,13,0.9230769230769231,2.6923076923076925,13,0.7692307692307693,1.923076923076923,13
15013,2013,12,0.5833333333333334,12,0.08333333333333333,12,0.9166666666666666,2.8333333333333335,12,0.9166666666666666,2.5833333333333335,12
15013,2014,47,0.7659574468085106,47,0.23404255319148937,47,0.9361702127659575,2.9574468085106385,47,0.9148936170212766,2.297872340425532,47
15013,2015,31,0.7741935483870968,31,0.3225806451612903,31,0.967741935483871,3.9032258064516134,31,0.967741935483871,2.6451612903225805,31
15013,2019,776,0.7816537467700259,774,0.3373333333333333,750,0.9110824742268041,3.471649484536082,776,0.8865979381443299,2.0892626131953436,773
15013,2020,787,0.736235595390525,781,0.3465982028241335,779,0.8691232528589581,2.9415501905972046,787,0.8602287166454892,2.0076628352490418,783
15020,2013,11,0.5454545454545454,11,0,11,0.8181818181818182,1.7272727272727273,11,0.8181818181818182,1.5454545454545454,11
15020,2014,12,0.75,12,0.08333333333333333,12,1,3.416666666666667,12,0.9166666666666666,1.9166666666666665,12
15020,2015,11,0.9090909090909091,11,0.18181818181818182,11,1,5.090909090909091,11,0.9090909090909091,3.1818181818181817,11
15024,2013,12,0.75,12,0,12,1,2.5,12,0.9166666666666666,2,12
15024,2014,2,1,2,0.5,2,1,2,2,1,4,2
15024,2015,1,0,1,0,1,1,2,1,1,2,1
15024,2019,241,0.7219917012448133,241,0.29707112970711297,239,0.950207468879668,3.5186721991701244,241,0.8796680497925311,2.186721991701245,241
15025,2013,7,1,7,0.7142857142857143,7,1,5.857142857142857,7,1,3.5714285714285716,7
15025,2014,4,1,4,0,4,1,2,4,1,2.5,4
15025,2015,19,0.7368421052631579,19,0.5789473684210527,19,0.9473684210526315,4.947368421052632,19,1,3.6842105263157894,19
15028,2015,3,0.6666666666666666,3,0.3333333333333333,3,1,5.333333333333333,3,1,5,3
15029,2014,7,0.42857142857142855,7,0.42857142857142855,7,1,3.857142857142857,7,1,2.142857142857143,7
15029,2015,10,0.9,10,0.2,10,0.9,3.8,10,1,2.6,10
15030,2015,4,1,4,0,4,1,4,4,0.25,0.75,4
15031,2013,12,0.75,12,0.3333333333333333,12,1,4.166666666666667,12,0.75,2.75,12
15031,2014,20,1,20,0.55,20,1,5.3,20,1,3.15,20
15031,2015,30,0.9333333333333333,30,0.4827586206896552,29,1,5.066666666666666,30,1,2.6333333333333333,30
15031,2019,808,0.7920792079207921,808,0.29559748427672955,795,0.931930693069307,3.8428217821782167,808,0.7599009900990099,2.0223880597014925,804
15031,2020,810,0.7821782178217822,808,0.4094881398252185,801,0.9395061728395062,3.8456790123456788,810,0.8037037037037037,2.0362500000000003,800
15033,2013,45,0.9555555555555556,45,0.6444444444444445,45,0.9777777777777777,5.511111111111111,45,0.9777777777777777,3.2888888888888888,45
15033,2014,74,0.9864864864864865,74,0.8108108108108109,74,1,5.851351351351352,74,1,3.77027027027027,74
15033,2015,113,0.9823008849557522,113,0.7964601769911505,113,0.9823008849557522,5.477876106194691,113,0.9911504424778761,3.486725663716814,113
15033,2016,521,0.9478764478764479,518,0.5235294117647059,510,0.9712092130518234,4.460652591170824,521,0.9289827255278311,2.7422480620155025,516
15033,2017,1085,0.9262672811059908,1085,0.4454713493530499,1082,0.9649769585253456,4.072811059907833,1085,0.904147465437788,2.3625461254612548,1084
15033,2018,1058,0.94234404536862,1058,0.3038461538461538,1040,0.9810964083175804,4.308128544423441,1058,0.9272211720226843,2.5464015151515147,1056
15033,2019,1082,0.9324074074074075,1080,0.3161833489242282,1069,0.966728280961183,4.279112754158964,1082,0.866913123844732,2.332099907493062,1081
15033,2020,791,0.9261146496815287,785,0.44015444015444016,777,0.9304677623261695,3.6434892541087236,791,0.8685208596713021,2.281368821292776,789
15037,2013,4,1,4,0.5,4,0.25,0.75,4,0.75,1.5,4
15037,2014,6,0.5,6,0,6,0.5,0.5,6,0.6666666666666666,1,6
15037,2015,4,0.5,4,0,4,1,3,4,1,1.75,4
15039,2013,3,1,3,1,3,1,5.333333333333333,3,1,3,3
15039,2014,6,0.8333333333333334,6,0.6666666666666666,6,1,4.166666666666667,6,0.8333333333333334,2.3333333333333335,6
15039,2015,16,0.9375,16,0.625,16,1,5.625,16,1,3.5625,16
15051,2013,4,1,4,1,4,1,5,4,1,4,4
15051,2014,4,1,4,0.5,4,1,5.5,4,1,4,4
15051,2016,33,0.5454545454545454,33,0.125,32,0.7878787878787878,2.242424242424242,33,0.9393939393939394,2.6363636363636362,33
15051,2017,34,0.5,34,0.20588235294117646,34,0.8235294117647058,2.588235294117647,34,0.8529411764705882,2.4411764705882355,34
15051,2018,33,0.696969696969697,33,0.15151515151515152,33,0.9393939393939394,3.393939393939394,33,0.9090909090909091,2.4545454545454546,33
15051,2019,39,0.7435897435897436,39,0.15384615384615385,39,0.9743589743589743,3.256410256410257,39,1,2.4871794871794872,39
15051,2020,26,0.9230769230769231,26,0.34615384615384615,26,0.8461538461538461,2.1538461538461537,26,0.8846153846153846,2.0384615384615383,26
15054,2013,20,1,20,0.95,20,1,5.2,20,1,3.4,20
15054,2014,34,0.9705882352941176,34,0.8529411764705882,34,1,5.705882352941177,34,1,3.6470588235294117,34
15054,2015,22,1,22,0.8181818181818182,22,1,4.909090909090909,22,1,3.5,22
15054,2016,140,0.6785714285714286,140,0.3142857142857143,140,0.8357142857142857,2.6285714285714286,140,0.8357142857142857,1.9785714285714286,140
15054,2017,131,0.7099236641221374,131,0.3053435114503817,131,0.816793893129771,2.2213740458015265,131,0.9007633587786259,2.541984732824427,131
15054,2018,146,0.8082191780821918,146,0.32867132867132864,143,0.8698630136986302,2.4246575342465753,146,0.958904109589041,2.5205479452054798,146
15054,2019,140,0.7785714285714286,140,0.2857142857142857,140,0.8714285714285714,2.4642857142857144,140,0.9285714285714286,2.2571428571428576,140
15054,2020,120,0.825,120,0.4666666666666667,120,0.925,3.075,120,0.9166666666666666,2.175,120
15057,2013,16,1,16,0.4375,16,1,4.375,16,1,2.875,16
15057,2014,39,0.7948717948717948,39,0.4358974358974359,39,0.9487179487179487,4.076923076923077,39,0.8974358974358975,2.3846153846153846,39
15057,2015,39,0.8461538461538461,39,0.48717948717948717,39,0.9487179487179487,4.153846153846154,39,0.9487179487179487,2.4358974358974357,39
15057,2018,238,0.8632478632478633,234,0.3288888888888889,225,0.9411764705882353,4.1344537815126055,238,0.865546218487395,2.4159663865546217,238
15057,2019,1067,0.9022556390977443,1064,0.31261950286806883,1046,0.9250234301780693,3.588180112570357,1066,0.8641049671977507,2.454976303317535,1055
15057,2020,795,0.8843710292249047,787,0.39715394566623546,773,0.9081761006289308,3.493702770780856,794,0.9006289308176101,2.3926767676767673,792
15058,2013,13,1,13,0.46153846153846156,13,1,5.769230769230769,13,1,3.230769230769231,13
15058,2014,53,0.9622641509433962,53,0.6792452830188679,53,1,5.69811320754717,53,0.9811320754716981,3.2452830188679247,53
15058,2015,72,0.7083333333333334,72,0.4027777777777778,72,0.9861111111111112,4.069444444444445,72,0.9722222222222222,2.291666666666667,72
15058,2016,522,0.8199233716475096,522,0.41392649903288203,517,0.9501915708812261,3.846743295019158,522,0.8946360153256705,2.1833976833976836,518
15058,2017,1121,0.779874213836478,1113,0.29443447037701975,1114,0.935771632471008,3.1516503122212307,1121,0.8073148974130241,1.920179372197309,1115
15058,2018,1068,0.820923656927427,1061,0.19486692015209126,1052,0.9428838951310862,3.689493433395873,1066,0.7659176029962547,1.9250936329588015,1068
15058,2019,1069,0.7678571428571429,1064,0.20849056603773586,1060,0.9279700654817586,3.2996254681647943,1068,0.7521047708138447,1.8933582787652001,1069
15058,2020,802,0.71698113207547165,795,0.2889733840304182,789,0.9239401496259352,3.135910224438903,802,0.7019950124688279,1.6675000000000004,800
15060,2013,3,0.6666666666666666,3,0.3333333333333333,3,1,5.333333333333333,3,1,3.3333333333333335,3
15060,2014,8,0.75,8,0.375,8,1,4.25,8,0.875,2.5,8
15070,2013,8,0.875,8,0.625,8,1,4.75,8,0.875,2,8
15070,2014,19,0.8947368421052632,19,0.5263157894736842,19,1,5.157894736842105,19,0.9473684210526315,2.736842105263158,19
15070,2015,28,0.9642857142857143,28,0.5,28,0.9642857142857143,5.107142857142857,28,0.9642857142857143,2.75,28
15076,2013,4,1,4,0.25,4,1,5,4,1,2.75,4
15076,2014,3,1,3,0.6666666666666666,3,1,4.333333333333333,3,1,3.3333333333333335,3
15076,2015,4,1,4,1,4,1,6,4,1,4,4
15076,2016,87,0.7701149425287356,87,0.2261904761904762,84,0.896551724137931,3.1494252873563218,87,0.8620689655172413,2.333333333333333,87
15076,2017,97,0.631578947368421,95,0.3402061855670103,97,0.865979381443299,2.824742268041237,97,0.845360824742268,2.40625,96
15076,2018,91,0.7362637362637363,91,0.2857142857142857,91,0.9340659340659341,3.2527472527472527,91,0.8461538461538461,2.2527472527472527,91
15076,2019,93,0.7741935483870968,93,0.3655913978494624,93,0.9139784946236559,3.3655913978494625,93,0.8817204301075269,2.3870967741935485,93
15076,2020,73,0.7671232876712328,73,0.4657534246575342,73,0.9452054794520548,3,73,0.9178082191780822,2.2777777777777777,72
15081,2013,3,1,3,0.6666666666666666,3,1,3,3,1,3.6666666666666665,3
15081,2014,16,0.9375,16,0.5625,16,1,5.25,16,1,3.8125,16
15081,2015,25,1,25,0.56,25,1,5.6,25,1,3.52,25
15091,2013,4,1,4,0.5,4,1,4,4,1,2.25,4
15092,2014,4,0.75,4,0.75,4,0.75,3,4,0.75,1.75,4
15092,2015,4,0.75,4,0,4,0.75,3.25,4,0.75,1.25,4
15099,2013,7,0.7142857142857143,7,0.42857142857142855,7,1,3.857142857142857,7,1,3,7
15099,2014,10,0.7,10,0.1,10,0.9,3.6,10,0.5,1,10
15099,2015,4,0.75,4,0,4,1,3.5,4,1,2.5,4
15104,2013,24,0.625,24,0.2916666666666667,24,0.875,2.4166666666666665,24,0.9166666666666666,2.5833333333333335,24
15104,2014,38,0.7894736842105263,38,0.3157894736842105,38,0.9736842105263158,4,38,0.8947368421052632,2.0526315789473686,38
15104,2015,18,1,18,0.2777777777777778,18,1,5.166666666666667,18,1,3.3333333333333335,18
15104,2018,249,0.9020408163265307,245,0.19004524886877827,221,0.9236947791164659,3.959677419354838,248,0.8755020080321285,2.349397590361446,249
15104,2019,1059,0.8801141769743102,1051,0.22683397683397682,1036,0.9452313503305004,4.035882908404159,1059,0.8734655335221907,2.3327032136105865,1058
15104,2020,804,0.843236409608091,791,0.32904884318766064,778,0.9104477611940298,3.5491905354919067,803,0.7898009950248757,2.0847029077117565,791
15106,2013,53,1,53,0.8490566037735849,53,0.9622641509433962,4.811320754716981,53,1,3.358490566037736,53
15106,2014,123,1,123,0.8699186991869918,123,0.983739837398374,5.532786885245901,122,1,3.4959349593495936,123
15106,2015,127,1,127,0.9133858267716536,127,0.968503937007874,5.456692913385827,127,0.9921259842519685,3.5826771653543306,127
15106,2016,643,0.8242612752721618,643,0.3911671924290221,634,0.9300155520995335,3.3017107309486784,643,0.9160186625194401,2.4096573208722742,642
15106,2017,663,0.8472012102874432,661,0.42419601837672283,653,0.9155354449472096,3.31523378582202,663,0.9125188536953243,2.580693815987934,663
15106,2018,649,0.8412942989214176,649,0.32919254658385094,644,0.901386748844376,3.158705701078583,649,0.9152542372881356,2.4576271186440675,649
15106,2019,632,0.8670886075949367,632,0.267515923566879,628,0.8971518987341772,3.131329113924051,632,0.9272151898734177,2.373417721518988,632
15106,2020,471,0.8492569002123143,471,0.430406852248394,467,0.8768577494692145,2.9617834394904454,471,0.8641188959660298,2.153846153846154,468
15108,2015,3,1,3,0.3333333333333333,3,1,3.6666666666666665,3,1,2.6666666666666665,3
15109,2013,6,1,6,0.16666666666666666,6,1,3.3333333333333335,6,1,2.5,6
15109,2014,34,1,34,0.5294117647058824,34,1,4.205882352941177,34,0.9705882352941176,2.8823529411764706,34
15109,2015,31,0.9032258064516129,31,0.5483870967741935,31,0.967741935483871,5.064516129032258,31,1,2.4838709677419355,31
15118,2014,4,1,4,0.5,4,1,5.25,4,1,3.25,4
15118,2015,12,1,12,0.9166666666666666,12,1,5.583333333333333,12,1,3.75,12
15118,2016,125,0.808,125,0.472,125,0.904,3.3920000000000003,125,0.872,2.379032258064516,124
15118,2017,123,0.9105691056910569,123,0.37398373983739835,123,0.9105691056910569,3.3170731707317076,123,0.943089430894309,2.8780487804878048,123
15118,2018,127,0.8503937007874016,127,0.3888888888888889,126,0.937007874015748,3.2913385826771657,127,0.9448818897637795,2.637795275590551,127
15118,2019,131,0.9007633587786259,131,0.2900763358778626,131,0.8625954198473282,2.793893129770992,131,0.9083969465648855,2.3206106870229006,131
15118,2020,88,0.9431818181818182,88,0.6590909090909091,88,0.9204545454545454,3.0568181818181817,88,0.875,2.6136363636363638,88
15121,2013,9,0.8888888888888888,9,0,9,1,3.111111111111111,9,0.8888888888888888,2.4444444444444446,9
15121,2014,12,0.8333333333333334,12,0.25,12,1,2.75,12,0.9166666666666666,2.25,12
15121,2015,19,0.9473684210526315,19,0.42105263157894735,19,0.9473684210526315,3.9473684210526314,19,0.9473684210526315,2,19
15121,2019,513,0.8538011695906432,513,0.26666666666666666,510,0.935672514619883,3.4697855750487334,513,0.8128654970760234,2.0116959064327484,513
15121,2020,777,0.8229974160206718,774,0.33984375,768,0.9227799227799228,3.2689832689832685,777,0.803088803088803,1.9742599742599725,777
15122,2013,16,1,16,0.4375,16,1,5.5625,16,1,3.4375,16
15122,2014,26,1,26,0.46153846153846156,26,0.9615384615384616,5.230769230769231,26,0.9230769230769231,2.307692307692308,26
15122,2015,19,1,19,0.5263157894736842,19,1,4.578947368421052,19,0.8421052631578947,1.9473684210526316,19
16052,2016,244,0.8065843621399177,243,0.4385245901639344,244,0.8852459016393442,2.9629629629629632,243,0.8032786885245902,1.9958847736625516,243
16052,2017,1020,0.7843137254901961,1020,0.3667649950835792,1017,0.8686274509803922,2.747058823529411,1020,0.6254901960784314,1.500982318271119,1018
16052,2018,984,0.7650050864699899,983,0.23559670781893005,972,0.8648373983739838,2.611788617886179,984,0.46747967479674796,0.9918699186991867,984
16052,2019,1054,0.6993339676498572,1051,0.20608439646712462,1019,0.849146110056926,2.342504743833017,1054,0.49335863377609107,1.063567362428843,1054
16052,2020,792,0.6151832460732984,764,0.2578444747612551,733,0.7916666666666666,2.030341340075853,791,0.5429292929292929,1.1479140328697863,791
16053,2013,82,0.8888888888888888,81,0.5487804878048781,82,0.9390243902439024,3.158536585365854,82,0.8414634146341463,1.7195121951219512,82
16053,2014,165,0.8242424242424242,165,0.36363636363636365,165,0.8666666666666667,3.2121212121212124,165,0.8,1.8727272727272726,165
16053,2015,151,0.7880794701986755,151,0.2980132450331126,151,0.8874172185430463,3.3509933774834435,151,0.8543046357615894,2.013245033112583,151
16053,2016,1010,0.7522299306243806,1009,0.32696177062374243,994,0.8554455445544554,2.839603960396039,1010,0.593069306930693,1.204386839481555,1003
16053,2017,1042,0.753609239653513,1039,0.33692458374143,1021,0.8243761996161229,2.7557692307692303,1040,0.753358925143954,1.767598842815815,1037
16053,2018,1049,0.7311004784688995,1045,0.2796116504854369,1030,0.8455672068636797,2.86354961832061,1048,0.7340324118207817,1.7471374045801533,1048
16053,2019,1020,0.7864173228346457,1016,0.3726273726273726,1001,0.8558823529411764,2.7040314650934114,1017,0.5970588235294118,1.3018682399213377,1017
16053,2020,781,0.7644787644787645,777,0.40052015604681407,769,0.8245838668373879,2.6923076923076916,780,0.7759282970550576,1.8610038610038606,777
