"NAME_1","NAME_2","year","ndvi_mean"
"Jalisco","Atemajac de Brizuela",2020,0.653316080570221
"Jalisco","Atengo",2010,0.556619465351105
"Jalisco","Atengo",2011,0.532059550285339
"Jalisco","Atengo",2013,0.580672323703766
"Jalisco","Atengo",2014,0.616573691368103
"Jalisco","Atengo",2015,0.643856167793274
"Jalisco","Atengo",2016,0.581541061401367
"Jalisco","Atengo",2017,0.532814264297485
"Jalisco","Atengo",2018,0.597706139087677
"Jalisco","Atengo",2019,0.592808485031128
"Jalisco","Atengo",2020,0.609127819538116
"Jalisco","Atenguillo",2010,0.59917140007019
"Jalisco","Atenguillo",2011,0.585667908191681
"Jalisco","Atenguillo",2013,0.618616342544556
"Jalisco","Atenguillo",2014,0.650945663452148
"Jalisco","Atenguillo",2015,0.680216193199158
"Jalisco","Atenguillo",2016,0.633739173412323
"Jalisco","Atenguillo",2017,0.600605487823486
"Jalisco","Atenguillo",2018,0.637415587902069
"Jalisco","Atenguillo",2019,0.631941735744476
"Jalisco","Atenguillo",2020,0.649524927139282
"Jalisco","Atotonilco el Alto",2010,0.503129899501801
"Jalisco","Atotonilco el Alto",2011,0.451417058706284
"Jalisco","Atotonilco el Alto",2013,0.495932638645172
"Jalisco","Atotonilco el Alto",2014,0.527338564395905
"Jalisco","Atotonilco el Alto",2015,0.527769446372986
"Jalisco","Atotonilco el Alto",2016,0.503856539726257
"Jalisco","Atotonilco el Alto",2017,0.477237820625305
"Jalisco","Atotonilco el Alto",2018,0.509130775928497
"Jalisco","Atotonilco el Alto",2019,0.502995371818542
"Jalisco","Atotonilco el Alto",2020,0.484829723834991
"Jalisco","Atoyac",2010,0.45877331495285
"Jalisco","Atoyac",2011,0.455826640129089
"Jalisco","Atoyac",2013,0.466926693916321
"Jalisco","Atoyac",2014,0.505551755428314
"Jalisco","Atoyac",2015,0.510242462158203
"Jalisco","Atoyac",2016,0.479777872562408
"Jalisco","Atoyac",2017,0.456610560417175
"Jalisco","Atoyac",2018,0.498576521873474
"Jalisco","Atoyac",2019,0.492771714925766
"Jalisco","Atoyac",2020,0.483793884515762
"Jalisco","Autlán de Navarro",2010,0.628742933273315
"Jalisco","Autlán de Navarro",2011,0.596938133239746
"Jalisco","Autlán de Navarro",2013,0.627320945262909
"Jalisco","Autlán de Navarro",2014,0.667914032936096
"Jalisco","Autlán de Navarro",2015,0.672913730144501
"Jalisco","Autlán de Navarro",2016,0.64008891582489
"Jalisco","Autlán de Navarro",2017,0.599454283714294
"Jalisco","Autlán de Navarro",2018,0.627508997917175
"Jalisco","Autlán de Navarro",2019,0.635929107666016
"Jalisco","Autlán de Navarro",2020,0.650470316410065
"Jalisco","Ayotlán",2010,0.513818562030792
"Jalisco","Ayotlán",2011,0.466113954782486
"Jalisco","Ayotlán",2013,0.505122005939484
"Jalisco","Ayotlán",2014,0.511173903942108
"Jalisco","Ayotlán",2015,0.531003594398499
"Jalisco","Ayotlán",2016,0.512852787971497
"Jalisco","Ayotlán",2017,0.485914200544357
"Jalisco","Ayotlán",2018,0.523510873317719
"Jalisco","Ayotlán",2019,0.503179013729095
"Jalisco","Ayotlán",2020,0.481153756380081
"Jalisco","Ayutla",2010,0.572665512561798
"Jalisco","Ayutla",2011,0.561870098114014
"Jalisco","Ayutla",2013,0.597259223461151
"Jalisco","Ayutla",2014,0.63788229227066
"Jalisco","Ayutla",2015,0.660122752189636
"Jalisco","Ayutla",2016,0.612640559673309
"Jalisco","Ayutla",2017,0.570024907588959
"Jalisco","Ayutla",2018,0.603707671165466
"Jalisco","Ayutla",2019,0.609153926372528
"Jalisco","Ayutla",2020,0.627867221832275
"Jalisco","Bolaños",2010,0.548196136951447
"Jalisco","Bolaños",2011,0.505553781986237
"Jalisco","Bolaños",2013,0.524807274341583
"Jalisco","Bolaños",2014,0.568535208702087
"Jalisco","Bolaños",2015,0.58322262763977
"Jalisco","Bolaños",2016,0.562461376190186
"Jalisco","Bolaños",2017,0.522213518619537
"Jalisco","Bolaños",2018,0.557010352611542
"Jalisco","Bolaños",2019,0.555301427841187
"Jalisco","Bolaños",2020,0.563112735748291
"Jalisco","Cabo Corrientes",2010,0.720483660697937
"Jalisco","Cabo Corrientes",2011,0.706089794635773
"Jalisco","Cabo Corrientes",2013,0.729186475276947
"Jalisco","Cabo Corrientes",2014,0.762853860855103
"Jalisco","Cabo Corrientes",2015,0.776751697063446
"Jalisco","Cabo Corrientes",2016,0.751117169857025
"Jalisco","Cabo Corrientes",2017,0.69072163105011
"Jalisco","Cabo Corrientes",2018,0.730003952980042
"Jalisco","Cabo Corrientes",2019,0.726413428783417
"Jalisco","Cabo Corrientes",2020,0.749074876308441
"Jalisco","Casimiro Castillo",2010,0.691203057765961
"Jalisco","Casimiro Castillo",2011,0.671277403831482
"Jalisco","Casimiro Castillo",2013,0.701120972633362
"Jalisco","Casimiro Castillo",2014,0.729833900928497
"Jalisco","Casimiro Castillo",2015,0.746399521827698
"Jalisco","Casimiro Castillo",2016,0.718366980552673
"Jalisco","Casimiro Castillo",2017,0.676976919174194
"Jalisco","Casimiro Castillo",2018,0.707011044025421
"Jalisco","Casimiro Castillo",2019,0.70758855342865
"Jalisco","Casimiro Castillo",2020,0.718818604946136
"Jalisco","Cañadas de Obregón",2010,0.459173023700714
"Jalisco","Cañadas de Obregón",2011,0.402830064296722
"Jalisco","Cañadas de Obregón",2013,0.448402225971222
"Jalisco","Cañadas de Obregón",2014,0.476896226406097
"Jalisco","Cañadas de Obregón",2015,0.488690555095673
"Jalisco","Cañadas de Obregón",2016,0.469542890787125
"Jalisco","Cañadas de Obregón",2017,0.449142932891846
"Jalisco","Cañadas de Obregón",2018,0.487832546234131
"Jalisco","Cañadas de Obregón",2019,0.450967371463776
"Jalisco","Cañadas de Obregón",2020,0.427854508161545
"Jalisco","Chapala",2010,0.0195117462426424
"Jalisco","Chapala",2011,0.0175241474062204
"Jalisco","Chapala",2013,0.0394783318042755
"Jalisco","Chapala",2014,0.017006067559123
"Jalisco","Chapala",2015,0.0650320872664452
"Jalisco","Chapala",2016,0.0778098329901695
"Jalisco","Chapala",2017,0.0563553497195244
"Jalisco","Chapala",2018,0.038411408662796
"Jalisco","Chapala",2019,0.0839425176382065
"Jalisco","Chapala",2020,0.089347280561924
"Jalisco","Chimaltitán",2010,0.496458292007446
"Jalisco","Chimaltitán",2011,0.453744024038315
"Jalisco","Chimaltitán",2013,0.478339999914169
"Jalisco","Chimaltitán",2014,0.522374212741852
"Jalisco","Chimaltitán",2015,0.53934246301651
"Jalisco","Chimaltitán",2016,0.507940828800201
"Jalisco","Chimaltitán",2017,0.485678791999817
"Jalisco","Chimaltitán",2018,0.498489230871201
"Jalisco","Chimaltitán",2019,0.504378736019135
"Jalisco","Chimaltitán",2020,0.514255464076996
"Jalisco","Chiquilistlán",2010,0.606777966022491
"Jalisco","Chiquilistlán",2011,0.589770257472992
"Jalisco","Chiquilistlán",2013,0.616203129291534
"Jalisco","Chiquilistlán",2014,0.671470165252686
"Jalisco","Chiquilistlán",2015,0.677846312522888
"Jalisco","Chiquilistlán",2016,0.628940761089325
"Jalisco","Chiquilistlán",2017,0.60447233915329
"Jalisco","Chiquilistlán",2018,0.652426183223724
"Jalisco","Chiquilistlán",2019,0.642327725887299
"Jalisco","Chiquilistlán",2020,0.67039954662323
"Jalisco","Cihuatlán",2010,0.68088960647583
"Jalisco","Cihuatlán",2011,0.64903861284256
"Jalisco","Cihuatlán",2013,0.686354100704193
"Jalisco","Cihuatlán",2014,0.726461410522461
"Jalisco","Cihuatlán",2015,0.746283888816833
"Jalisco","Cihuatlán",2016,0.696439206600189
"Jalisco","Cihuatlán",2017,0.637984693050385
"Jalisco","Cihuatlán",2018,0.679432451725006
"Jalisco","Cihuatlán",2019,0.673156023025513
"Jalisco","Cihuatlán",2020,0.669128358364105
"Jalisco","Cocula",2010,0.513516664505005
"Jalisco","Cocula",2011,0.508033514022827
"Jalisco","Cocula",2013,0.547299981117249
"Jalisco","Cocula",2014,0.592254519462585
"Jalisco","Cocula",2015,0.582734167575836
"Jalisco","Cocula",2016,0.543929040431976
"Jalisco","Cocula",2017,0.519813656806946
"Jalisco","Cocula",2018,0.565853655338287
"Jalisco","Cocula",2019,0.560011208057404
"Jalisco","Cocula",2020,0.564664125442505
"Jalisco","Colotlán",2010,0.410397440195084
"Jalisco","Colotlán",2011,0.342991381883621
"Jalisco","Colotlán",2013,0.415118455886841
"Jalisco","Colotlán",2014,0.447070986032486
"Jalisco","Colotlán",2015,0.452485620975494
"Jalisco","Colotlán",2016,0.429042637348175
"Jalisco","Colotlán",2017,0.414684683084488
"Jalisco","Colotlán",2018,0.444712460041046
"Jalisco","Colotlán",2019,0.421338528394699
"Jalisco","Colotlán",2020,0.417451590299606
"Jalisco","Concepción de Buenos Aires",2010,0.595355808734894
"Jalisco","Concepción de Buenos Aires",2011,0.56658923625946
"Jalisco","Concepción de Buenos Aires",2013,0.58022677898407
"Jalisco","Concepción de Buenos Aires",2014,0.635027229785919
"Jalisco","Concepción de Buenos Aires",2015,0.658292829990387
"Jalisco","Concepción de Buenos Aires",2016,0.613803863525391
"Jalisco","Concepción de Buenos Aires",2017,0.5947585105896
"Jalisco","Concepción de Buenos Aires",2018,0.628257632255554
"Jalisco","Concepción de Buenos Aires",2019,0.63130122423172
"Jalisco","Concepción de Buenos Aires",2020,0.62884134054184
"Jalisco","Cuautitlán de García Barragán",2010,0.693394958972931
"Jalisco","Cuautitlán de García Barragán",2011,0.674930274486542
"Jalisco","Cuautitlán de García Barragán",2013,0.701863825321198
"Jalisco","Cuautitlán de García Barragán",2014,0.73651385307312
"Jalisco","Cuautitlán de García Barragán",2015,0.759370446205139
"Jalisco","Cuautitlán de García Barragán",2016,0.727798998355865
"Jalisco","Cuautitlán de García Barragán",2017,0.688783824443817
"Jalisco","Cuautitlán de García Barragán",2018,0.711910128593445
"Jalisco","Cuautitlán de García Barragán",2019,0.710754752159119
"Jalisco","Cuautitlán de García Barragán",2020,0.724019467830658
"Jalisco","Cuautla",2010,0.591705679893494
"Jalisco","Cuautla",2011,0.591234385967255
"Jalisco","Cuautla",2013,0.614277601242065
"Jalisco","Cuautla",2014,0.650441527366638
"Jalisco","Cuautla",2015,0.6811802983284
"Jalisco","Cuautla",2016,0.636556923389435
"Jalisco","Cuautla",2017,0.604009628295898
"Jalisco","Cuautla",2018,0.641016602516174
"Jalisco","Cuautla",2019,0.632371127605438
"Jalisco","Cuautla",2020,0.653476417064667
"Jalisco","Cuquío",2010,0.485822200775146
"Jalisco","Cuquío",2011,0.440271407365799
"Jalisco","Cuquío",2013,0.472868531942368
"Jalisco","Cuquío",2014,0.519359648227692
"Jalisco","Cuquío",2015,0.516888737678528
"Jalisco","Cuquío",2016,0.492587298154831
"Jalisco","Cuquío",2017,0.466147363185883
"Jalisco","Cuquío",2018,0.504863142967224
"Jalisco","Cuquío",2019,0.488850980997086
"Jalisco","Cuquío",2020,0.478890359401703
"Jalisco","Degollado",2010,0.494619578123093
"Jalisco","Degollado",2011,0.436571687459946
"Jalisco","Degollado",2013,0.480762958526611
"Jalisco","Degollado",2014,0.504672229290009
"Jalisco","Degollado",2015,0.522484004497528
"Jalisco","Degollado",2016,0.493114709854126
"Jalisco","Degollado",2017,0.470518976449966
"Jalisco","Degollado",2018,0.514792203903198
"Jalisco","Degollado",2019,0.504013180732727
"Jalisco","Degollado",2020,0.483765989542007
"Jalisco","Ejutla",2010,0.604783713817596
"Jalisco","Ejutla",2011,0.580993950366974
"Jalisco","Ejutla",2013,0.604799687862396
"Jalisco","Ejutla",2014,0.650655031204224
"Jalisco","Ejutla",2015,0.672220170497894
"Jalisco","Ejutla",2016,0.61584746837616
"Jalisco","Ejutla",2017,0.564012885093689
"Jalisco","Ejutla",2018,0.617807984352112
"Jalisco","Ejutla",2019,0.602928400039673
"Jalisco","Ejutla",2020,0.635856866836548
"Jalisco","El Arenal",2010,0.498049765825272
"Jalisco","El Arenal",2011,0.462772488594055
"Jalisco","El Arenal",2013,0.49922040104866
"Jalisco","El Arenal",2014,0.532436490058899
"Jalisco","El Arenal",2015,0.526802957057953
"Jalisco","El Arenal",2016,0.510808348655701
"Jalisco","El Arenal",2017,0.48033595085144
"Jalisco","El Arenal",2018,0.514002025127411
"Jalisco","El Arenal",2019,0.500050902366638
"Jalisco","El Arenal",2020,0.5093092918396
"Jalisco","El Grullo",2010,0.592851996421814
"Jalisco","El Grullo",2011,0.580246329307556
"Jalisco","El Grullo",2013,0.605956614017487
"Jalisco","El Grullo",2014,0.6324023604393
"Jalisco","El Grullo",2015,0.640976250171661
"Jalisco","El Grullo",2016,0.604445159435272
"Jalisco","El Grullo",2017,0.578621029853821
"Jalisco","El Grullo",2018,0.613596022129059
"Jalisco","El Grullo",2019,0.615212917327881
"Jalisco","El Grullo",2020,0.61277449131012
"Jalisco","El Limón",2010,0.580709636211395
"Jalisco","El Limón",2011,0.559013068675995
"Jalisco","El Limón",2013,0.586316883563995
"Jalisco","El Limón",2014,0.628114521503448
"Jalisco","El Limón",2015,0.640420734882355
"Jalisco","El Limón",2016,0.596954464912415
"Jalisco","El Limón",2017,0.559238910675049
"Jalisco","El Limón",2018,0.599775075912476
"Jalisco","El Limón",2019,0.596736073493958
"Jalisco","El Limón",2020,0.60720431804657
"Jalisco","El Salto",2010,0.409170687198639
"Jalisco","El Salto",2011,0.385350793600082
"Jalisco","El Salto",2013,0.406118452548981
"Jalisco","El Salto",2014,0.433061450719833
"Jalisco","El Salto",2015,0.438304722309113
"Jalisco","El Salto",2016,0.406102448701859
"Jalisco","El Salto",2017,0.402284175157547
"Jalisco","El Salto",2018,0.431428223848343
"Jalisco","El Salto",2019,0.404294788837433
"Jalisco","El Salto",2020,0.398579210042953
"Jalisco","Encarnación de Díaz",2010,0.385206907987595
"Jalisco","Encarnación de Díaz",2011,0.314661800861359
"Jalisco","Encarnación de Díaz",2013,0.396735161542892
"Jalisco","Encarnación de Díaz",2014,0.41771000623703
"Jalisco","Encarnación de Díaz",2015,0.426034927368164
"Jalisco","Encarnación de Díaz",2016,0.401599019765854
"Jalisco","Encarnación de Díaz",2017,0.39895099401474
"Jalisco","Encarnación de Díaz",2018,0.432858496904373
"Jalisco","Encarnación de Díaz",2019,0.405813425779343
"Jalisco","Encarnación de Díaz",2020,0.379439949989319
"Jalisco","Etzatlán",2010,0.569213330745697
"Jalisco","Etzatlán",2011,0.531544744968414
"Jalisco","Etzatlán",2013,0.571506857872009
"Jalisco","Etzatlán",2014,0.619170486927032
"Jalisco","Etzatlán",2015,0.628808856010437
"Jalisco","Etzatlán",2016,0.584558248519897
"Jalisco","Etzatlán",2017,0.548070430755615
"Jalisco","Etzatlán",2018,0.590759515762329
"Jalisco","Etzatlán",2019,0.593875050544739
"Jalisco","Etzatlán",2020,0.596965909004211
"Jalisco","Guachinango",2010,0.595214009284973
"Jalisco","Guachinango",2011,0.57078093290329
"Jalisco","Guachinango",2013,0.612560212612152
"Jalisco","Guachinango",2014,0.648756086826324
"Jalisco","Guachinango",2015,0.66904628276825
"Jalisco","Guachinango",2016,0.626950919628143
"Jalisco","Guachinango",2017,0.574187755584717
"Jalisco","Guachinango",2018,0.610533177852631
"Jalisco","Guachinango",2019,0.613795220851898
"Jalisco","Guachinango",2020,0.627738654613495
"Jalisco","Guadalajara",2010,0.224061250686646
"Jalisco","Guadalajara",2011,0.211419612169266
"Jalisco","Guadalajara",2013,0.217124611139297
"Jalisco","Guadalajara",2014,0.221684440970421
"Jalisco","Guadalajara",2015,0.227768063545227
"Jalisco","Guadalajara",2016,0.22003661096096
"Jalisco","Guadalajara",2017,0.216381624341011
"Jalisco","Guadalajara",2018,0.224222704768181
"Jalisco","Guadalajara",2019,0.219643250107765
"Jalisco","Guadalajara",2020,0.220047608017921
"Jalisco","Gómez Farías",2010,0.589203596115112
"Jalisco","Gómez Farías",2011,0.590233504772186
"Jalisco","Gómez Farías",2013,0.602526724338531
"Jalisco","Gómez Farías",2014,0.640350759029388
"Jalisco","Gómez Farías",2015,0.659838676452637
"Jalisco","Gómez Farías",2016,0.621457576751709
"Jalisco","Gómez Farías",2017,0.606096804141998
"Jalisco","Gómez Farías",2018,0.629215061664581
"Jalisco","Gómez Farías",2019,0.632656753063202
"Jalisco","Gómez Farías",2020,0.633811116218567
"Jalisco","Hostotipaquillo",2010,0.567312657833099
"Jalisco","Hostotipaquillo",2011,0.526946663856506
"Jalisco","Hostotipaquillo",2013,0.556623935699463
"Jalisco","Hostotipaquillo",2014,0.600504875183105
"Jalisco","Hostotipaquillo",2015,0.606664896011353
"Jalisco","Hostotipaquillo",2016,0.575911164283752
"Jalisco","Hostotipaquillo",2017,0.533589124679565
"Jalisco","Hostotipaquillo",2018,0.576774418354034
"Jalisco","Hostotipaquillo",2019,0.581786572933197
"Jalisco","Hostotipaquillo",2020,0.568764269351959
"Jalisco","Huejuquilla el Alto",2010,0.419637531042099
"Jalisco","Huejuquilla el Alto",2011,0.351451963186264
"Jalisco","Huejuquilla el Alto",2013,0.405135840177536
"Jalisco","Huejuquilla el Alto",2014,0.438149243593216
"Jalisco","Huejuquilla el Alto",2015,0.475648373365402
"Jalisco","Huejuquilla el Alto",2016,0.44434979557991
"Jalisco","Huejuquilla el Alto",2017,0.427396804094315
"Jalisco","Huejuquilla el Alto",2018,0.442040741443634
"Jalisco","Huejuquilla el Alto",2019,0.427670419216156
"Jalisco","Huejuquilla el Alto",2020,0.434553742408752
"Jalisco","Huejúcar",2010,0.418239712715149
"Jalisco","Huejúcar",2011,0.352285891771317
"Jalisco","Huejúcar",2013,0.420883417129517
"Jalisco","Huejúcar",2014,0.453897625207901
"Jalisco","Huejúcar",2015,0.474245011806488
"Jalisco","Huejúcar",2016,0.447155982255936
"Jalisco","Huejúcar",2017,0.41749507188797
"Jalisco","Huejúcar",2018,0.447375476360321
"Jalisco","Huejúcar",2019,0.412304908037186
"Jalisco","Huejúcar",2020,0.4081030189991
"Jalisco","Ixtlahuacán de los Membrillos",2010,0.49190166592598
"Jalisco","Ixtlahuacán de los Membrillos",2011,0.482358694076538
"Jalisco","Ixtlahuacán de los Membrillos",2013,0.499734938144684
"Jalisco","Ixtlahuacán de los Membrillos",2014,0.520928204059601
"Jalisco","Ixtlahuacán de los Membrillos",2015,0.544869542121887
"Jalisco","Ixtlahuacán de los Membrillos",2016,0.526950001716614
"Jalisco","Ixtlahuacán de los Membrillos",2017,0.502359747886658
"Jalisco","Ixtlahuacán de los Membrillos",2018,0.511426985263824
"Jalisco","Ixtlahuacán de los Membrillos",2019,0.503202021121979
"Jalisco","Ixtlahuacán de los Membrillos",2020,0.498394787311554
"Jalisco","Ixtlahuacán del Río",2010,0.523520588874817
"Jalisco","Ixtlahuacán del Río",2011,0.472334504127502
"Jalisco","Ixtlahuacán del Río",2013,0.508763074874878
"Jalisco","Ixtlahuacán del Río",2014,0.548578262329102
"Jalisco","Ixtlahuacán del Río",2015,0.543924927711487
"Jalisco","Ixtlahuacán del Río",2016,0.528638005256653
"Jalisco","Ixtlahuacán del Río",2017,0.500435531139374
"Jalisco","Ixtlahuacán del Río",2018,0.541386246681213
"Jalisco","Ixtlahuacán del Río",2019,0.51795357465744
"Jalisco","Ixtlahuacán del Río",2020,0.512226223945618
"Jalisco","Jalostotitlán",2010,0.433140456676483
"Jalisco","Jalostotitlán",2011,0.389024585485458
"Jalisco","Jalostotitlán",2013,0.435985922813416
"Jalisco","Jalostotitlán",2014,0.463539272546768
"Jalisco","Jalostotitlán",2015,0.467521846294403
"Jalisco","Jalostotitlán",2016,0.459110945463181
"Jalisco","Jalostotitlán",2017,0.439908295869827
"Jalisco","Jalostotitlán",2018,0.476780414581299
"Jalisco","Jalostotitlán",2019,0.443987309932709
"Jalisco","Jalostotitlán",2020,0.418265819549561
"Jalisco","Jamay",2010,0.4111208319664
"Jalisco","Jamay",2011,0.385947078466415
"Jalisco","Jamay",2013,0.496652394533157
"Jalisco","Jamay",2014,0.489495068788528
"Jalisco","Jamay",2015,0.49922251701355
"Jalisco","Jamay",2016,0.474429279565811
"Jalisco","Jamay",2017,0.450798481702805
"Jalisco","Jamay",2018,0.47480583190918
"Jalisco","Jamay",2019,0.452639222145081
"Jalisco","Jamay",2020,0.42295891046524
"Jalisco","Jesús María",2010,0.482484191656113
"Jalisco","Jesús María",2011,0.425600975751877
"Jalisco","Jesús María",2013,0.46420082449913
"Jalisco","Jesús María",2014,0.502343893051147
"Jalisco","Jesús María",2015,0.516343832015991
"Jalisco","Jesús María",2016,0.48504313826561
"Jalisco","Jesús María",2017,0.463539779186249
"Jalisco","Jesús María",2018,0.486257672309875
"Jalisco","Jesús María",2019,0.493759095668793
"Jalisco","Jesús María",2020,0.470445305109024
"Jalisco","Jilotlán de los Dolores",2010,0.556218504905701
"Jalisco","Jilotlán de los Dolores",2011,0.531558930873871
"Jalisco","Jilotlán de los Dolores",2013,0.558458089828491
"Jalisco","Jilotlán de los Dolores",2014,0.573444962501526
"Jalisco","Jilotlán de los Dolores",2015,0.600849390029907
"Jalisco","Jilotlán de los Dolores",2016,0.555519580841064
"Jalisco","Jilotlán de los Dolores",2017,0.514679849147797
"Jalisco","Jilotlán de los Dolores",2018,0.554076433181763
"Jalisco","Jilotlán de los Dolores",2019,0.542596757411957
"Jalisco","Jilotlán de los Dolores",2020,0.520976722240448
"Jalisco","Jocotepec",2010,0.521668314933777
"Jalisco","Jocotepec",2011,0.494644522666931
"Jalisco","Jocotepec",2013,0.52786910533905
"Jalisco","Jocotepec",2014,0.567362904548645
"Jalisco","Jocotepec",2015,0.584737837314606
"Jalisco","Jocotepec",2016,0.547655999660492
"Jalisco","Jocotepec",2017,0.528317749500275
"Jalisco","Jocotepec",2018,0.55292797088623
"Jalisco","Jocotepec",2019,0.538122415542603
"Jalisco","Jocotepec",2020,0.529044330120087
"Jalisco","Juanacatlán",2010,0.532560169696808
"Jalisco","Juanacatlán",2011,0.5073601603508
"Jalisco","Juanacatlán",2013,0.522124767303467
"Jalisco","Juanacatlán",2014,0.549920499324799
"Jalisco","Juanacatlán",2015,0.564652502536774
"Jalisco","Juanacatlán",2016,0.531739711761475
"Jalisco","Juanacatlán",2017,0.530761539936066
"Jalisco","Juanacatlán",2018,0.553949475288391
"Jalisco","Juanacatlán",2019,0.526590347290039
"Jalisco","Juanacatlán",2020,0.527356266975403
"Jalisco","Juchitlán",2010,0.546391308307648
"Jalisco","Juchitlán",2011,0.52053290605545
"Jalisco","Juchitlán",2013,0.560901165008545
"Jalisco","Juchitlán",2014,0.60071736574173
"Jalisco","Juchitlán",2015,0.615167498588562
"Jalisco","Juchitlán",2016,0.558367133140564
"Jalisco","Juchitlán",2017,0.508427321910858
"Jalisco","Juchitlán",2018,0.555855810642242
"Jalisco","Juchitlán",2019,0.556926667690277
"Jalisco","Juchitlán",2020,0.586539387702942
"Jalisco","La Barca",2010,0.482516199350357
"Jalisco","La Barca",2011,0.460659950971603
"Jalisco","La Barca",2013,0.485951215028763
"Jalisco","La Barca",2014,0.491850882768631
"Jalisco","La Barca",2015,0.499722331762314
"Jalisco","La Barca",2016,0.488561630249023
"Jalisco","La Barca",2017,0.466581225395203
"Jalisco","La Barca",2018,0.490130722522736
"Jalisco","La Barca",2019,0.482435464859009
"Jalisco","La Barca",2020,0.461997628211975
"Jalisco","La Huerta",2010,0.652541875839233
"Jalisco","La Huerta",2011,0.634263932704926
"Jalisco","La Huerta",2013,0.667335510253906
"Jalisco","La Huerta",2014,0.721979320049286
"Jalisco","La Huerta",2015,0.743247509002686
"Jalisco","La Huerta",2016,0.689639866352081
"Jalisco","La Huerta",2017,0.619462549686432
"Jalisco","La Huerta",2018,0.671673119068146
"Jalisco","La Huerta",2019,0.664484262466431
"Jalisco","La Huerta",2020,0.674390435218811
"Jalisco","La Manzanilla de la Paz",2010,0.547961592674255
"Jalisco","La Manzanilla de la Paz",2011,0.504840850830078
"Jalisco","La Manzanilla de la Paz",2013,0.533585667610168
"Jalisco","La Manzanilla de la Paz",2014,0.59354954957962
"Jalisco","La Manzanilla de la Paz",2015,0.609177470207214
"Jalisco","La Manzanilla de la Paz",2016,0.572568655014038
"Jalisco","La Manzanilla de la Paz",2017,0.545483827590942
"Jalisco","La Manzanilla de la Paz",2018,0.5758016705513
"Jalisco","La Manzanilla de la Paz",2019,0.585473358631134
"Jalisco","La Manzanilla de la Paz",2020,0.56332916021347
"Jalisco","Lagos de Moreno",2010,0.408261597156525
"Jalisco","Lagos de Moreno",2011,0.33660614490509
"Jalisco","Lagos de Moreno",2013,0.399790644645691
"Jalisco","Lagos de Moreno",2014,0.435917228460312
"Jalisco","Lagos de Moreno",2015,0.44595667719841
"Jalisco","Lagos de Moreno",2016,0.424518465995789
"Jalisco","Lagos de Moreno",2017,0.409555286169052
"Jalisco","Lagos de Moreno",2018,0.438131153583527
"Jalisco","Lagos de Moreno",2019,0.423880010843277
"Jalisco","Lagos de Moreno",2020,0.393951594829559
"Jalisco","Magdalena",2010,0.510613322257996
"Jalisco","Magdalena",2011,0.483103811740875
"Jalisco","Magdalena",2013,0.516267716884613
"Jalisco","Magdalena",2014,0.543768882751465
"Jalisco","Magdalena",2015,0.560106337070465
"Jalisco","Magdalena",2016,0.534134685993195
"Jalisco","Magdalena",2017,0.490122973918915
"Jalisco","Magdalena",2018,0.521748602390289
"Jalisco","Magdalena",2019,0.521194219589233
"Jalisco","Magdalena",2020,0.527882695198059
"Jalisco","Mascota",2010,0.667038559913635
"Jalisco","Mascota",2011,0.647973835468292
"Jalisco","Mascota",2013,0.678908288478851
"Jalisco","Mascota",2014,0.704493999481201
"Jalisco","Mascota",2015,0.728416621685028
"Jalisco","Mascota",2016,0.693685710430145
"Jalisco","Mascota",2017,0.65519368648529
"Jalisco","Mascota",2018,0.691829919815063
"Jalisco","Mascota",2019,0.687758088111877
"Jalisco","Mascota",2020,0.706860661506653
"Jalisco","Mazamitla",2010,0.655623018741608
"Jalisco","Mazamitla",2011,0.622080504894257
"Jalisco","Mazamitla",2013,0.637657701969147
"Jalisco","Mazamitla",2014,0.679086208343506
"Jalisco","Mazamitla",2015,0.703422605991364
"Jalisco","Mazamitla",2016,0.671929836273193
"Jalisco","Mazamitla",2017,0.647646546363831
"Jalisco","Mazamitla",2018,0.666523039340973
"Jalisco","Mazamitla",2019,0.679127335548401
"Jalisco","Mazamitla",2020,0.686992466449738
"Jalisco","Mexticacán",2010,0.420777857303619
"Jalisco","Mexticacán",2011,0.370217382907867
"Jalisco","Mexticacán",2013,0.415926784276962
"Jalisco","Mexticacán",2014,0.448637127876282
"Jalisco","Mexticacán",2015,0.446515679359436
"Jalisco","Mexticacán",2016,0.435463458299637
"Jalisco","Mexticacán",2017,0.408429980278015
"Jalisco","Mexticacán",2018,0.460657626390457
"Jalisco","Mexticacán",2019,0.423104226589203
"Jalisco","Mexticacán",2020,0.409579336643219
"Jalisco","Mezquitic",2010,0.528572976589203
"Jalisco","Mezquitic",2011,0.462489426136017
"Jalisco","Mezquitic",2013,0.496273368597031
"Jalisco","Mezquitic",2014,0.531759798526764
"Jalisco","Mezquitic",2015,0.562891900539398
"Jalisco","Mezquitic",2016,0.54408186674118
"Jalisco","Mezquitic",2017,0.51362669467926
"Jalisco","Mezquitic",2018,0.53743040561676
"Jalisco","Mezquitic",2019,0.531715035438538
"Jalisco","Mezquitic",2020,0.536185741424561
"Jalisco","Mixtlán",2010,0.602967023849487
"Jalisco","Mixtlán",2011,0.583199679851532
"Jalisco","Mixtlán",2013,0.620222747325897
"Jalisco","Mixtlán",2014,0.648617029190063
"Jalisco","Mixtlán",2015,0.677464425563812
"Jalisco","Mixtlán",2016,0.63653439283371
"Jalisco","Mixtlán",2017,0.59216582775116
